2014/1/24,I1405.DCE,176300.0,877.0,1,877.0,0.059539418,0.018583042973286876
2014/1/27,I1405.DCE,184670.0,864.0,1,864.0,0.05327048,0.020070838252656435
2014/1/28,I1405.DCE,184348.0,857.0,1,857.0,0.050099172,0.005868544600938967
2014/1/29,I1405.DCE,183982.0,866.0,1,866.0,0.056722701,-0.01366742596810934
2014/1/30,I1405.DCE,181866.0,868.0,1,868.0,0.049459084,-0.010262257696693273
2014/2/7,I1405.DCE,168784.0,856.0,1,856.0,0.05739164,-0.009259259259259259
2014/2/10,I1405.DCE,174428.0,854.0,1,854.0,0.050276627,-0.003500583430571762
2014/2/11,I1405.DCE,179890.0,848.0,1,848.0,0.043349902,-0.020785219399538105
2014/2/12,I1405.DCE,178688.0,853.0,1,853.0,0.046712869,-0.01728110599078341
2014/2/13,I1405.DCE,175878.0,854.0,1,854.0,0.050276627,-0.002336448598130841
2014/2/14,I1405.DCE,177852.0,861.0,1,861.0,0.042690759,0.00819672131147541
2014/2/17,I1405.DCE,160886.0,873.0,1,873.0,0.03504263,0.0294811320754717
2014/2/18,I1405.DCE,156626.0,860.0,1,860.0,0.028426998,0.008206330597889801
2014/2/19,I1405.DCE,158376.0,864.0,1,864.0,0.028294778,0.0117096018735363
2014/2/20,I1405.DCE,157148.0,852.0,1,852.0,0.025093444,-0.010452961672473868
2014/2/21,I1405.DCE,156434.0,851.0,1,851.0,0.025123053,-0.025200458190148912
2014/2/24,I1405.DCE,169866.0,821.0,1,821.0,0.00370709,-0.04534883720930233
2014/2/25,I1405.DCE,174898.0,817.0,1,817.0,0.011189467,-0.05439814814814815
2014/2/26,I1409.DCE,180444.0,815.0,1.0024539877300613,817.0,0.014366573,-0.04107981220657277
2014/2/27,I1409.DCE,186136.0,818.0,1.0024539877300613,820.0073619631902,0.010728732,-0.036419081124335846
2014/2/28,I1409.DCE,191914.0,808.0,1.0024539877300613,809.9828220858896,0.010861761,-0.013419217922180813
2014/3/3,I1409.DCE,201976.0,799.0,1.0024539877300613,800.960736196319,0.0073183,-0.01963190184049085
2014/3/4,I1409.DCE,216182.0,801.0,1.0024539877300613,802.9656441717791,0.010956861,-0.017177914110429494
2014/3/5,I1409.DCE,235588.0,802.0,1.0024539877300613,803.9680981595092,0.01460003,-0.01955990220048905
2014/3/6,I1409.DCE,266448.0,787.0,1.0024539877300613,788.9312883435583,0.018610643,-0.02599009900990092
2014/3/7,I1409.DCE,301544.0,764.0,1.0024539877300613,765.8748466257668,0.015328119,-0.04380475594493114
2014/3/10,I1409.DCE,296812.0,728.0,1.0024539877300613,729.7865030674847,-0.039836907,-0.0911360799001248
2014/3/11,I1409.DCE,305028.0,740.0,1.0024539877300613,741.8159509202454,-0.015741278,-0.07730673316708223
2014/3/12,I1409.DCE,401538.0,737.0,1.0024539877300613,738.8085889570552,-0.011861899,-0.06353240152477765
2014/3/13,I1409.DCE,498186.0,749.0,1.0024539877300613,750.8380368098159,0,-0.019633507853403193
