Contracts,A.DCE,AG.SHF,AL.SHF,AU.SHF,B.DCE,BB.DCE,BU.SHF,C.DCE,CF.CZC,CS.DCE,CU.SHF,CY.CZC,FB.DCE,FG.CZC,FU.SHF,HC.SHF,I.DCE,J.DCE,JD.DCE,JM.DCE,JR.CZC,L.DCE,LR.CZC,M.DCE,MA.CZC,NI.SHF,OI.CZC,P.DCE,PB.SHF,PM.CZC,PP.DCE,RB.SHF,RI.CZC,RM.CZC,RS.CZC,RU.SHF,SF.CZC,SM.CZC,SN.SHF,SR.CZC,TA.CZC,V.DCE,WH.CZC,WR.SHF,Y.DCE,ZC.CZC,ZN.SHF
2018-03-14,-0.06264814213479869,-0.058863455893567375,-0.068988203900531911,-0.030646683047064169,-0.066130637209695711,-0.69098401592629577,-0.069288950893516527,0.1096111785433608,-0.092717850618308131,-0.023258462900734748,-0.067525318722260919,-0.011404205174944008,0.22528893721117127,0.048521127003359449,0.013741674381774824,0.096586812471507202,-0.059467646539472716,0.10300691722401126,-0.35556075597700887,0.1337413772715586,N/A,-0.0094294209427533519,N/A,0.045487268552571548,0.087744277532312218,-0.028141051548752457,-0.088610009314442337,-0.012650549754198151,0.10566681259769431,N/A,-0.038636673697943449,0.073948493774288623,N/A,0.024583366642393498,N/A,-0.077193581829793884,-0.038030869945668559,0.076259999926366895,-0.048088583991732423,-0.010845615591000441,0.013797079174847017,-0.034671171010513376,0.048237143555475363,0.0,-0.073312500642322795,-0.068273350153790852,0.0049945266117751869
2018-03-15,-0.060066328315641897,-0.058460858478603793,-0.065004650979554199,-0.02994966412904522,-0.054797131267495129,-0.017039095235294427,-0.071868187887151561,0.069263157699361297,-0.091736831316742151,-0.035746472967754218,-0.062943270115036143,N/A,0.22528893721117127,0.063304555690738923,0.013741674381774824,0.10094032024235752,-0.062409724132823641,0.10721353716100096,-0.32289191550713559,0.1527932964091657,N/A,-0.0031532390665089949,N/A,0.040022332319187351,0.097343370387894007,-0.029560609835871065,-0.078890718006139546,-0.0080534889829823285,0.16257974471826431,N/A,-0.037833218727973315,0.084782105435117106,N/A,0.018944865956261308,N/A,-0.068163742497784133,-0.029440477713638041,0.069446774862968519,-0.050349813488517123,-0.0082394690246733581,0.039283284680790974,-0.032500075758679796,0.0046123749484553965,0.0,-0.07061170812363772,-0.062208295805153878,0.015179346840750403
2018-03-16,-0.04259227926940732,-0.05819683115108823,-0.072626443360515311,-0.030075645848344969,-0.082419641414830519,0.094668592549002589,-0.065378663593923428,0.042396733139236122,-0.090189891633747785,-0.028771239591799534,-0.062943270115036143,N/A,0.22528893721117127,0.07293404216787383,0.013741674381774824,0.10825565998935023,-0.06323978901225423,0.10737765495062188,-0.34185198865333744,0.14635885856964378,N/A,-0.0063507001702262983,N/A,0.028943678503444453,0.09278744401460523,-0.027880759783677891,-0.083309215766669067,-0.013819501379320861,0.040644406353830993,N/A,-0.045689030238600097,0.096560048427546438,N/A,-0.0035160844958336663,N/A,-0.077253255436420962,-0.02662142009697277,0.071437547725046818,-0.047252397459752189,-0.010853232579964307,0.026667589421771037,-0.025485426622876811,0.065504267843115985,-0.040263012251857688,-0.071622715651040655,-0.066333454997429778,-0.010109403673269202
2018-03-19,-0.038581232003924715,-0.057676904428063315,-0.068988203900531911,-0.030585074904393425,-0.10791528809364873,0.094668592549002589,-0.051646489436161798,0.055535843049609554,-0.096072905607351419,-0.013678223437797383,-0.056423982738340976,N/A,0.22528893721117127,0.094798719946478052,0.013741674381774824,0.11202156096102224,-0.081596118040583643,0.11575076100345551,-0.40903113173841388,0.20373790478094814,N/A,0.0078852133601593818,N/A,0.030330997968180628,0.14161160604289308,-0.027723061646852926,-0.079780756104645176,-0.010354490053464206,0.065009776456524143,N/A,-0.047348536872116972,0.10690653079064974,N/A,-0.007101447080363271,N/A,-0.073167593367338135,-0.029516663307598851,0.081292748114195443,-0.044060539598055566,0.0056651285543739584,0.022319845569348483,-0.032500075758679796,0.0046302940718431921,0.19290588155762656,-0.074627727736335872,-0.09700682980255132,0.019493124907799107
2018-03-20,-0.034732537337672467,-0.058024302057281131,-0.07646253206228458,-0.031548579517891036,-0.11873166954127298,0.094668592549002589,-0.047056064655312722,0.019717491953545427,-0.096072905607351419,-0.010988527505459046,-0.05640199572551019,N/A,0.22528893721117127,0.071275840435621948,0.013741674381774824,0.12644985808247605,-0.079089883747846229,0.12870868634841767,-0.48633963883399317,0.21313638160937762,N/A,0.012667253059836998,N/A,0.028516308952447538,0.14282418741255429,-0.026990589967355396,-0.083717065097831139,0.0022960597007339449,0.075325728565114172,N/A,-0.052941739591208105,0.12068090297611234,N/A,0.0,N/A,-0.080521176973262984,0.0,0.12943376767652259,-0.051332685776824795,0.0082683997825392808,0.022465860873026457,-0.049157815328667483,0.075951904687236213,0.38607320268079387,-0.075980005138729309,-0.064405401434150536,0.017349974067627047
2018-03-21,-0.023674779530671319,-0.056527164455648676,-0.05762383195520706,-0.030461935079367237,-0.12113673154327882,0.094668592549002589,-0.046955900692137391,0.026349793202142039,-0.097403936073106615,-0.010973166061412793,-0.044870660346244581,N/A,0.22528893721117127,0.12352365057376498,0.013741674381774824,0.12186215618270356,-0.025321002481226922,0.14173666847684363,-0.48419373506824287,0.21875408863354087,N/A,0.022299715645859596,N/A,0.026434838051764241,0.13113501209131787,-0.026746362214177005,-0.086203527574706687,0.013846587918510301,0.078610644853719491,N/A,-0.045673772110553894,0.12524932379509388,N/A,-0.007127239286199849,N/A,-0.084722297073469455,0.026518633298091995,0.1354792352764371,-0.051286768483018857,0.0010395721058374977,0.019238946835662622,-0.037349251441022767,0.074962188302637275,0.38612886721240214,-0.079462573264790864,0.069979123063507467,0.02201660763002198
2018-03-22,-0.03074024111312287,-0.057449494326022719,-0.068938979014178184,-0.032007120513979311,-0.10876310576446976,0.0025644361083668695,-0.059280015484417067,0.016576980675820124,-0.1009315469330709,-0.0082994840333598073,-0.041820442905965753,N/A,0.22528893721117127,0.040601311115342806,0.013741674381774824,0.12213180297959553,-0.031381410096221751,0.13961079499308041,-0.46861876860729573,0.19682658993259664,N/A,0.019114017728629609,N/A,0.020533056562866431,0.14450421243585065,-0.033643959228578338,-0.082845395008936742,0.0011500482221282391,0.077140169888805496,N/A,-0.047044392978429682,0.12032026460578721,N/A,-0.014318058488560671,0.28538263924633417,-0.076593296839187197,0.027461322941727144,0.12939002145275819,-0.050170458622269543,0.0020743823177760135,-0.011624151619745475,-0.032245766460090516,0.081818512858508163,0.57635437440695914,-0.080790314536793292,-0.0020397499967004639,0.023791333459484403
2018-03-23,-0.037349251441022767,-0.058879167639316159,-0.062211222951436912,-0.03344666224271893,-0.12850018569084162,-0.012005393361674239,-0.042762697011645957,0.0066137573319774174,-0.10061085619671666,-0.015183636132539308,-0.044895251426502976,N/A,0.22528893721117127,0.027962306756395602,0.013741674381774824,0.10905228191028295,-0.04341102960978184,0.091198786791092071,-0.44207598585802221,0.18264246519323424,N/A,0.030670647299094925,N/A,0.015421375873552547,0.1441573522395784,-0.031755827752943798,-0.086015927117938984,-0.010382897492404801,0.087707139145261723,N/A,-0.05236002770484971,0.084321614703797204,N/A,-0.00352732023886938,N/A,-0.080858640447401403,0.034835298718996432,0.14142213594820316,-0.051143264778838418,-0.0025964087306583651,0.001071745282949492,-0.02810091401215235,0.065518885236646701,0.57654069516758588,-0.089220803286044245,0.042339085980483721,0.039235636389173989
2018-03-26,-0.059561413510661645,-0.059533690911565657,-0.058545650197359002,-0.031702387555885815,-0.12313692213016195,1.463310995524713,-0.063848123989643998,0.0032927825800529954,-0.096550091525319487,-0.016513638751047582,-0.037180438509580076,-0.063834683525413438,0.22528893721117127,0.047097778963313956,0.013741674381774824,0.13767689309728356,-0.053158074689638374,0.11541595860025292,-0.41743480282971629,0.22497664536679304,N/A,0.027746433656440611,N/A,0.0076109890809120569,0.16837691393234838,-0.028170911095270819,-0.091706743867946236,-0.0023077605157708911,0.084910719335851925,N/A,-0.04563732327118819,0.13048192904077505,N/A,-0.013994709659716695,N/A,-0.095664685817682921,0.047477616164573987,0.15351130661284595,-0.04966454127230252,0.013025724358458505,-0.0032058979975324946,-0.034835298719001664,0.053796978443541997,0.57654069516758588,-0.089823980104613219,0.073439527842751318,0.034911556353764708
2018-03-27,-0.045926980830056675,-0.057762234504683881,-0.0580810837003118,-0.031742302299189687,-0.10296717928822152,1.4356335181608437,-0.069353193758696738,0.0066364850253643219,-0.09566287176151847,-0.006914610619389046,-0.045337659436029243,-0.097668157448795076,0.22528893721117127,0.051831978478002957,0.013741674381774824,0.15383143473257965,-0.032962812404523333,0.13495500968911237,-0.4129497842691266,0.25409161215480641,N/A,0.02739703467100919,N/A,0.0096131646092518924,0.15075341836912834,-0.028394898126731023,-0.093219386771890081,-0.0034814296040554292,0.087066934005010935,N/A,-0.042769098445351005,0.14688688813572409,N/A,-0.018922031488789855,N/A,-0.096867243474200435,0.012100935386136196,0.16118491679501298,-0.047373838156380993,0.018792002455601118,-0.001077630759645957,-0.03929412303574973,0.030515527708384112,0.57654069516758588,-0.085535343080607604,0.04802980165789119,0.030161392035003596
2018-03-28,-0.052292968002431418,-0.057319193460062035,-0.058439415503802147,-0.031206080589454264,-0.10127885689360523,0.016193255267165588,-0.05724389647616477,0.0099461840627781475,-0.093888572228718062,0.039621346983926331,-0.036984533490113561,-0.26263159218780935,0.22528893721117127,0.054090981596268503,0.013741674381774824,0.1548978134624055,-0.072929478760439426,0.12783484208713952,-0.44620632487380235,0.25970970449251546,N/A,0.030754978353726283,N/A,0.0077258532202528762,0.15179189930323225,-0.023815889976358709,-0.086825732666816161,-0.0034800576117772191,0.12159848264138622,N/A,-0.043436638446646011,0.15247854053050655,N/A,-0.0082667411244364431,N/A,-0.096462588374625471,0.026299919998324928,0.1860046781411907,-0.046366536497211501,0.027264982274732483,0.0086862427831711723,-0.040016867871671226,0.035323004525284453,0.57654069516758588,-0.084549058696889931,0.041212411218420612,0.025998706836599595
2018-02-06,-0.062409724132823641,-0.056171166155708094,-0.068361301048368295,-0.029930618282211281,0.055321422201834787,0.24120584547586033,-0.071557237265056167,0.03261582829394135,-0.085773234002916421,-0.061568443689529614,-0.038855544765873939,N/A,0.22709672359734487,-0.076460101106372053,0.02652055629094122,0.086010374251710542,-0.080802899750558849,0.1031690009998812,-0.3945706702988937,0.17283888666662547,N/A,0.052537166379423239,N/A,0.0245965510761499,0.10534697069216507,-0.027261839779370203,-0.11759351046893292,-0.033247832824696927,0.0087932035705104439,N/A,0.015357951143620496,0.099453875167431496,N/A,-0.0051081112812086686,N/A,-0.083938949847458907,0.073982551786894488,0.12345847326708288,-0.014832333202530084,0.0091778821916181051,0.012525756718552914,-0.0087151755363442419,0.069263157699361297,0.0,-0.071658094625768762,0.53221027272394639,0.008593897562313435
2018-02-13,-0.058111698401959538,-0.054364327872583156,-0.059645856676628917,-0.030480329512766701,-0.026196094465190202,0.061116793128589274,-0.036826126646739794,0.10056718336851284,-0.087786279029492861,-0.056835052162236346,-0.050426559786549696,N/A,0.68673918495589203,-0.078338562170184617,0.02652055629094122,0.07788487614948747,-0.05512423994761978,0.12457933909535714,-0.34780116299439801,0.18013733097239831,N/A,0.058383736709919941,N/A,0.022866663200697825,0.094677256942823473,-0.02097335062144683,-0.11548401889870751,-0.019279715459577965,0.0060001316480934319,N/A,0.0083268751062474007,0.086106012235187268,N/A,0.007458319160250422,N/A,-0.087094665370175406,0.070910677990026649,0.11912603322656036,-0.031011774778191493,0.01069919241633523,0.13076056569985134,-0.022132047025159335,0.044712987139524506,0.0,-0.072048487465260602,0.01130048788642371,-0.019585285742988179
2018-02-27,-0.057483650477693465,-0.055312821519453305,-0.074669741689381022,-0.031183511550565764,-0.033044612532397197,0.024825360613445573,-0.03291288540837068,0.10234280014992704,-0.090636587465425689,-0.020295748439502662,-0.044727987039578004,N/A,0.22528893721117127,-0.052791721521811143,0.02652055629094122,0.084109548224858235,-0.069200527011418891,0.16851512916123962,-0.35467450872483941,0.1904531026820501,N/A,0.037478045436997426,N/A,0.045915893984006209,0.028739341352948013,-0.027704035946056034,-0.12153158150821702,0.011137161932004997,0.0029243045923527111,N/A,-0.0032068293694697742,0.091603670620387184,N/A,0.033654656051648295,N/A,-0.087470511742424706,0.069449338430414939,0.12095407910288022,-0.029162918079122146,0.026060576048406187,0.080566374356786694,-0.022232344262216749,0.079437506678094585,0.0,-0.071612898309007078,0.024350287242811155,0.0047218934699675341
2018-03-06,-0.049818126229889376,-0.057357353741401863,-0.078691372743230459,-0.031308046868126112,-0.05631684515824445,0.079344022744930909,-0.055107437663525431,0.10861855794187908,-0.085571559677834738,-0.01470106677030034,-0.047929254022882006,N/A,0.22528893721117127,-0.037447722575498457,0.013741674381774824,0.075549976629447235,-0.07537235548699571,0.1253929506503732,-0.36511258693365106,0.15233372020356761,N/A,-0.009246756464027792,N/A,0.050383295130400775,-0.029638813324740356,-0.024094563405157175,-0.11074784593746037,0.011222081404433782,0.016891972602048735,N/A,-0.024778559247541961,0.078204051761854493,N/A,0.027671633983207124,N/A,-0.079551691893706658,-0.017382309830062947,0.12866362177488216,-0.038280701569931096,-0.0036324092242298509,0.068073879526150877,-0.028847670793358725,0.070877210701965856,0.0,-0.072782380981586611,-0.078418213261028102,0.027229487631489319
2018-03-13,-0.066801094088231525,-0.058523467662470262,-0.065635881498783993,-0.03033425375298365,-0.063927843159277492,-0.13806107437904,-0.066633853760091705,0.11934458564788344,-0.09235419142927552,-0.019096303037370276,-0.065851828587089045,N/A,0.22528893721117127,0.034215990446856949,0.013741674381774824,0.087988510423401806,-0.066832658856623414,0.034253669058892558,-0.36742768872521864,0.075036856433485094,N/A,-0.027085616054566598,N/A,0.044585385099957152,0.075493763894131732,-0.026688596312068127,-0.091054225242882356,-0.0080503424703702899,0.04852853617405177,N/A,-0.041136959798942226,0.060812596672787642,N/A,0.027021388280620104,N/A,-0.079894208677794135,-0.079152677134895363,0.088493938088114385,-0.037414484166657581,-0.02117112606424074,0.035987735268718429,-0.037319655361422004,0.053969436236355944,0.0,-0.074343696444460969,-0.082182938536795494,0.017517340192427022
2018-03-20,-0.034732537337672467,-0.058024302057281131,-0.07646253206228458,-0.031548579517891036,-0.11873166954127298,0.094668592549002589,-0.047056064655312722,0.019717491953545427,-0.096072905607351419,-0.010988527505459046,-0.05640199572551019,N/A,0.22528893721117127,0.071275840435621948,0.013741674381774824,0.12644985808247605,-0.079089883747846229,0.12870868634841767,-0.48633963883399317,0.21313638160937762,N/A,0.012667253059836998,N/A,0.028516308952447538,0.14282418741255429,-0.026990589967355396,-0.083717065097831139,0.0022960597007339449,0.075325728565114172,N/A,-0.052941739591208105,0.12068090297611234,N/A,0.0,N/A,-0.080521176973262984,0.0,0.12943376767652259,-0.051332685776824795,0.0082683997825392808,0.022465860873026457,-0.049157815328667483,0.075951904687236213,0.38607320268079387,-0.075980005138729309,-0.064405401434150536,0.017349974067627047
2018-03-27,-0.045926980830056675,-0.057762234504683881,-0.0580810837003118,-0.031742302299189687,-0.10296717928822152,1.4356335181608437,-0.069353193758696738,0.0066364850253643219,-0.09566287176151847,-0.006914610619389046,-0.045337659436029243,-0.097668157448795076,0.22528893721117127,0.051831978478002957,0.013741674381774824,0.15383143473257965,-0.032962812404523333,0.13495500968911237,-0.4129497842691266,0.25409161215480641,N/A,0.02739703467100919,N/A,0.0096131646092518924,0.15075341836912834,-0.028394898126731023,-0.093219386771890081,-0.0034814296040554292,0.087066934005010935,N/A,-0.042769098445351005,0.14688688813572409,N/A,-0.018922031488789855,N/A,-0.096867243474200435,0.012100935386136196,0.16118491679501298,-0.047373838156380993,0.018792002455601118,-0.001077630759645957,-0.03929412303574973,0.030515527708384112,0.57654069516758588,-0.085535343080607604,0.04802980165789119,0.030161392035003596
2018-04-03,-0.075204231761956689,-0.054740581205783068,-0.045649795722464803,-0.031978122074538221,-0.1278223502177821,0.047403402333637719,-0.052462020574927409,0.013265376816781917,-0.096068380639135309,-0.0013790341723761738,-0.034046551011289269,-0.48185110199137676,0.22528893721117127,0.083769525645616877,0.013741674381774824,0.16491341457456912,-0.09845561237622788,0.13510050155395312,-0.50973990724701923,0.28696358704728864,N/A,0.025526866859961535,N/A,-0.0073360576989492257,0.12556519328397581,-0.02869046823544006,-0.10059702903943571,-0.010382897492404801,0.12701222132949769,N/A,-0.021284365336732031,0.16819191816336559,N/A,-0.011440155819253001,N/A,-0.092706324178200267,0.032236307260578308,0.17517162414259635,-0.043895129551650466,0.037497938780337726,0.0021588181291070313,-0.015892702478921775,0.071544094184744292,0.57654069516758588,-0.088297849440061929,0.0052218363651882378,0.02386827366130273
2018-04-12,-0.085129661264225012,-0.0540160447930614,-0.060120810223225483,-0.032169566214665053,-0.046343467157407107,0.18878557142449681,-0.059786932663829451,-0.023301126240546286,-0.095908664226434681,0.006937425759181365,-0.023353758897396503,N/A,0.22528893721117127,0.1294309052328973,0.013741674381774824,0.19001029851770015,-0.1133556208716507,0.082969561275987744,-0.41625998672923298,0.33956559815445647,N/A,0.026838653393136798,N/A,-0.041531724757039937,0.12350835945302754,-0.023956893040375377,-0.10200298624675469,-0.018763718594868691,0.11391114102986662,N/A,-0.026170862656876598,0.18154720815343231,N/A,-0.0088561131478286578,N/A,-0.10142813456705033,-0.020003803707758387,0.1635053907554076,-0.041985167376837794,-0.00053329982700585593,-0.0086163204943868008,-0.040139918198259614,0.066861714295355687,0.57654069516758588,-0.081912719010483526,0.010573101838866509,0.054390460199030495
2018-04-19,-0.096874228823857905,-0.054141915819999206,-0.071845583990355663,-0.030734764146315749,-0.076268370222926346,0.25887315364323316,-0.091766183242093013,-0.0,-0.10118678679663513,0.031703239223284538,-0.045567591199866919,N/A,0.22528893721117127,0.094184840641711925,0.013741674381774824,0.2014725047395251,-0.097654755783858238,-0.09799562717651368,-0.23060524495749549,0.24167607681571759,N/A,0.022096445542500006,N/A,-0.025532797897818222,0.19234732058364348,-0.014224234891953985,-0.06850852194197414,0.018718971746186749,0.093199015028288826,N/A,-0.039727261306955294,0.17208782522034891,N/A,0.15251764165308004,N/A,-0.10389383440802182,-0.0038265177791657434,0.17784192697823056,-0.04925687261817055,-0.048242642575015912,0.0082501271237564056,-0.033111129641881967,-0.045304595700876284,0.57654069516758588,-0.086218878033781865,-0.0098014755125410587,0.069268213553683414
