2014-04-08 00:00:00,CF.CZC,open_long,16210.0,230.0,-1388.1000000000001
2014-04-08 00:00:00,P.DCE,close_short,6230.0,188.0,-1200.1000000000001
2014-04-08 00:00:00,J.DCE,open_short,1280.0,188.0,-1200.1000000000001
2014-04-22 00:00:00,A.DCE,close_long,4316.0,106.0,-1094.1000000000001
2014-04-22 00:00:00,CF.CZC,close_long,15995.0,-215.0,-1309.1000000000001
2014-04-22 00:00:00,I.DCE,open_long,779.0,-215.0,-1309.1000000000001
2014-04-22 00:00:00,PP.DCE,open_long,10975.0,-215.0,-1309.1000000000001
2014-04-22 00:00:00,BU.SHF,close_short,4160.0,190.0,-1119.1000000000001
2014-04-22 00:00:00,FG.CZC,close_short,1224.0,25.0,-1094.1000000000001
2014-04-22 00:00:00,JM.DCE,open_short,832.0,25.0,-1094.1000000000001
2014-04-22 00:00:00,RI.CZC,open_short,2419.0,25.0,-1094.1000000000001
2014-05-08 00:00:00,B.DCE,close_long,4072.0,142.0,-952.1000000000001
2014-05-08 00:00:00,L.DCE,close_long,11250.0,365.0,-587.1000000000001
2014-05-08 00:00:00,CU.SHF,open_long,47210.0,365.0,-587.1000000000001
2014-05-08 00:00:00,FG.CZC,open_long,1214.0,365.0,-587.1000000000001
2014-05-08 00:00:00,JD.DCE,close_short,5019.0,-432.0,-1019.1000000000001
2014-05-08 00:00:00,RI.CZC,close_short,2436.0,-17.0,-1036.1000000000001
2014-05-08 00:00:00,RU.SHF,open_short,13915.0,-17.0,-1036.1000000000001
2014-05-08 00:00:00,FB.DCE,open_short,62.85,-17.0,-1036.1000000000001
2014-05-22 00:00:00,PP.DCE,close_long,10922.0,-53.0,-1089.1000000000001
2014-05-22 00:00:00,JD.DCE,open_long,5068.0,-53.0,-1089.1000000000001
2014-05-22 00:00:00,JM.DCE,close_short,817.0,15.0,-1074.1000000000001
2014-05-22 00:00:00,RU.SHF,close_short,14375.0,-460.0,-1534.1000000000001
2014-05-22 00:00:00,BU.SHF,open_short,4298.0,-460.0,-1534.1000000000001
2014-05-22 00:00:00,BB.DCE,open_short,136.05,-460.0,-1534.1000000000001
