2018-01-02,119.22517789473687,101.7792,41.278598915745491
2018-01-03,119.64841157894737,102.4881,41.188810413720915
2018-01-04,119.91722000000001,102.93859999999999,41.133942781850457
2018-01-05,120.34228105263158,103.0,40.986013008057931
2018-01-02,119.22517789473687,101.7792,41.278598915745491
2018-01-08,120.30472659574468,102.4028,41.204474716973877
2018-01-03,119.64841157894737,102.4881,41.188810413720915
2018-01-09,120.07049361702128,103.0459,41.234852819134744
2018-01-04,119.91722000000001,102.93859999999999,41.133942781850457
2018-01-10,119.84463404255321,102.28405000000001,41.267771973808394
2018-01-05,120.34228105263158,103.0,40.986013008057931
2018-01-11,119.95554148936172,102.35464999999999,41.254581185236098
2018-01-08,120.30472659574468,102.4028,41.204474716973877
2018-01-12,120.13011702127663,102.99795,41.228793565070518
2018-01-09,120.07049361702128,103.0459,41.234852819134744
2018-01-15,119.53632978723405,102.52605,41.388313852072109
2018-01-10,119.84463404255321,102.28405000000001,41.267771973808394
2018-01-16,119.93879468085107,103.0107,41.364538565818151
2018-01-11,119.95554148936172,102.35464999999999,41.254581185236098
2018-01-17,119.83486170212768,103.1454,41.336680470582593
2018-01-12,120.13011702127663,102.99795,41.228793565070518
2018-01-18,120.24510212765959,103.21975,41.319950696735269
2018-01-15,119.53632978723405,102.52605,41.388313852072109
2018-01-19,120.3509336842105,103.41,41.087999886927186
2018-01-16,119.93879468085107,103.0107,41.364538565818151
2018-01-22,121.07316947368423,105.4751,40.936404438831637
2018-01-17,119.83486170212768,103.1454,41.336680470582593
2018-01-23,121.36057052631583,106.1532,40.837072987119704
2018-01-18,120.24510212765959,103.21975,41.319950696735269
2018-01-24,121.97306421052633,106.693,40.635288232159972
2018-01-19,120.3509336842105,103.41,41.087999886927186
2018-01-25,122.43737894736843,107.949,40.48164686007955
2018-01-22,121.07316947368423,105.4751,40.936404438831637
2018-01-26,122.36381458333334,108.46355,40.265918010083752
2018-01-23,121.36057052631583,106.1532,40.837072987119704
2018-01-29,121.62838645833334,108.92045,40.464059783350287
2018-01-24,121.97306421052633,106.693,40.635288232159972
2018-01-30,121.16515567010309,107.0,40.347907741074522
2018-01-25,122.43737894736843,107.949,40.48164686007955
2018-01-31,120.84983195876288,106.51000000000001,40.475392977374497
2018-01-26,122.36381458333334,108.46355,40.265918010083752
2018-02-01,119.70116969696973,105.31100000000001,40.367990582271922
2018-01-29,121.62838645833334,108.92045,40.464059783350287
2018-02-02,120.12513434343437,105.9847,40.280732826988455
2018-01-30,121.16515567010309,107.0,40.347907741074522
2018-02-05,120.44835555555557,105.9132,40.308590419964943
2018-01-31,120.84983195876288,106.51000000000001,40.475392977374497
2018-02-06,119.33142100000001,105.33670000000001,40.263202445864366
2018-02-01,119.70116969696973,105.31100000000001,40.367990582271922
2018-02-07,119.24875300000002,105.16525,40.248386719781593
2018-02-02,120.12513434343437,105.9847,40.280732826988455
2018-02-08,119.120402,104.59985,40.225992263893197
2018-02-05,120.44835555555557,105.9132,40.308590419964943
2018-02-09,117.71707300000001,103.12559999999999,40.470950245915539
2018-02-06,119.33142100000001,105.33670000000001,40.263202445864366
2018-02-12,118.77584200000001,104.9106,40.208647905962174
2018-02-07,119.24875300000002,105.16525,40.248386719781593
2018-02-13,119.23376400000001,104.8021,40.166066294046075
2018-02-08,119.120402,104.59985,40.225992263893197
2018-02-14,119.39213200000002,104.87495,40.155207176601344
2018-02-09,117.71707300000001,103.12559999999999,40.470950245915539
2018-02-22,119.92976200000001,105.61725,40.092641133192458
2018-02-12,118.77584200000001,104.9106,40.208647905962174
2018-02-23,119.69991584158417,104.4974,39.943035090182995
2018-02-13,119.23376400000001,104.8021,40.166066294046075
2018-02-26,120.44318118811881,106.5189,39.813025197338419
2018-02-14,119.39213200000002,104.87495,40.155207176601344
2018-02-27,120.23128316831685,106.4571,39.827200246861167
2018-02-22,119.92976200000001,105.61725,40.092641133192458
2018-02-28,120.04916435643565,106.2663,39.861378635743343
2018-02-23,119.69991584158417,104.4974,39.943035090182995
2018-03-01,120.02987941176474,106.49445,39.683932752922779
2018-02-26,120.44318118811881,106.5189,39.813025197338419
2018-03-02,119.45119417475728,105.97969999999999,39.553080709484995
2018-02-27,120.23128316831685,106.4571,39.827200246861167
2018-03-05,119.50160582524272,106.0973,39.488913707197995
2018-02-28,120.04916435643565,106.2663,39.861378635743343
2018-03-06,119.49424134615386,105.72135,39.3248405894334
2018-03-01,120.02987941176474,106.49445,39.683932752922779
2018-03-07,119.14355904761904,105.7105,39.17192684353401
2018-03-02,119.45119417475728,105.97969999999999,39.553080709484995
2018-03-08,119.18918190476191,105.5634,39.169743313689708
2018-03-05,119.50160582524272,106.0973,39.488913707197995
2018-03-09,119.29243490566039,105.5805,39.002075825048571
2018-03-06,119.49424134615386,105.72135,39.3248405894334
2018-03-12,119.75331775700936,106.32729999999999,38.733879087533033
2018-03-07,119.14355904761904,105.7105,39.17192684353401
2018-03-13,120.0561212962963,107.0899,38.461761401461743
2018-03-08,119.18918190476191,105.5634,39.169743313689708
2018-03-14,119.25839074074075,105.92705000000001,38.612825117928004
2018-03-09,119.29243490566039,105.5805,39.002075825048571
2018-03-15,118.99500000000002,105.36,38.532211328750471
2018-03-12,119.75331775700936,106.32729999999999,38.733879087533033
2018-03-16,118.9711642201835,105.3,38.521070334040509
2018-03-13,120.0561212962963,107.0899,38.461761401461743
2018-03-19,119.18919082568809,106.3638,38.48475934816237
2018-03-14,119.25839074074075,105.92705000000001,38.612825117928004
2018-03-20,119.14672844036699,104.8,38.509514822834483
